id|name|longitude|latitude|country|postcode|location_id|see_venue_id
7276|Hinterland HQ|-1.528966|53.789467|United Kingdom|LS10 1EE|27d9b687-31e6-4c4f-892a-508c51c365a1|19237
7279|Saadiyat Beach Golf Club|54.439030|24.542820|United Arab Emirates||a5b8f6d9-a6dc-41b4-b184-504fad26b26a|
7908|Trondheim Spektrum|10.377206|63.427288|Norway|7030|67072d8f-07ac-4525-b791-3c1f23687142|
7468|Blurose Todmorden|-2.097084|53.714007|United Kingdom|OL14 5AQ|27d9b687-31e6-4c4f-892a-508c51c365a1|19402
8187|Rockhal|||Luxembourg| |ea57a373-5bca-4290-8ef9-84039a31f930|12295
5266|Stained Glass Centre|-1.087370|53.957516|United Kingdom|YO1 6LG|27d9b687-31e6-4c4f-892a-508c51c365a1|17631
7257|Campingplatz Obermenzing|11.575481|48.137272|Germany|81247|0d4b844f-7a74-4bd8-a19f-f15d634d6935|19127
6646|The Golden Fleece|-1.150319|52.960307|United Kingdom|NG1 3FN|27d9b687-31e6-4c4f-892a-508c51c365a1|5337
7293|The Windmill|0.893203|51.144229|United Kingdom|TN24 0QR|27d9b687-31e6-4c4f-892a-508c51c365a1|19239
8331|Trondelag Theatre|10.389904|63.429348|Norway|7012|67072d8f-07ac-4525-b791-3c1f23687142|
7459|Roadhouse|-0.122965|51.512061|United Kingdom|WC2E 8BE|27d9b687-31e6-4c4f-892a-508c51c365a1|19397
7295|La Station - Gare des Mines|2.344447|48.892150|France|75018|4e9cea11-b383-442b-8363-38b95162a531|19242
7809|Record Junkee and Cafe Totem*|||United Kingdom|S1 3FP|27d9b687-31e6-4c4f-892a-508c51c365a1|19292
6647|Grand Ole Opry|-4.279498|55.854193|United Kingdom|G51 1HS|27d9b687-31e6-4c4f-892a-508c51c365a1|1481
7296|Thr Turnpike Gallery|-2.520028|53.497772|United Kingdom|WN7 1EB|27d9b687-31e6-4c4f-892a-508c51c365a1|19244
7461|Sony Hall|-73.986990|40.759580|United States|NY 10036|cd38dc9e-1d2c-4aa9-bb89-2f0dba00a8cf|
7463|Salitre Magico|-74.091975|4.664819|Colombia||191ac934-2a55-42e3-aa16-f36245707485|
6648|Green Hotel|-3.424387|56.210075|United Kingdom|KY13 8AS|27d9b687-31e6-4c4f-892a-508c51c365a1|2695
7464|Polar Bear Gallery|121.446406|31.247594|China Mainland|200020|a5e88700-7fe1-4d2b-b7d0-9944ac9706be|
7465|Le Mondo Bizarro Rennes|-1.680265|48.111761|France|35000|4e9cea11-b383-442b-8363-38b95162a531|19419
7466|1988 Live Club|-1.680265|48.111761|France|35000|4e9cea11-b383-442b-8363-38b95162a531|19418
7467|Kraine Theater|-74.000883|40.749469|United States|NY10003|a3a2eab3-de54-4388-894e-364e26911c3b|19400
7469|CCO|4.880385|45.764712|France|69100|4e9cea11-b383-442b-8363-38b95162a531|19420
7470|Sala Biribay|-2.449290|42.459877|Spain|26002|9cbbdced-21fa-4322-a91b-277d6642ed08|19353
7253|Bolton Market Hall|-2.429940|53.581440|United Kingdom|B1 1TQ|27d9b687-31e6-4c4f-892a-508c51c365a1|18920
9050|Lisboa|||Portugal|1600|f196262b-8c66-4f1a-a043-514e3250e353|19262
7280|The Masque Theatre*|18.468520|-34.102720|South Africa|7945|9cbe4b80-3fd6-48b7-9099-28f8e91b29f6|
7489|The Dulcimer|-2.276034|53.442308|United Kingdom|M21 0AE|27d9b687-31e6-4c4f-892a-508c51c365a1|19442
4418|Coalition|-0.141795|50.819982|United Kingdom|BN1 1NB|27d9b687-31e6-4c4f-892a-508c51c365a1|5949
8040|Penicuik Miners|-3.222766|55.832752|United Kingdom|EH26 8AT|27d9b687-31e6-4c4f-892a-508c51c365a1|21190
7316|Sala El Veintiuno|-0.409573|42.139869|Spain|22002|9cbbdced-21fa-4322-a91b-277d6642ed08|19243
8023|ROST|-4.244024|55.858018|United Kingdom|G1 1NX|27d9b687-31e6-4c4f-892a-508c51c365a1|21577
8332|Prelaten Club Tromsø|18.955420|69.650122|Norway|9008|5ceb4de2-d7d4-4323-bf14-e5c22792bf09|
7540|lewisham mfm|-0.015231|51.456133|United Kingdom|SE13 6LE|27d9b687-31e6-4c4f-892a-508c51c365a1|19512
8224|Mission Theatre|-2.361267|51.379011|United Kingdom|BA1 1UF|27d9b687-31e6-4c4f-892a-508c51c365a1|9685
7460|Radium Beer Hall|28.084280|-26.162700|South Africa|2192|0eb910d0-dfe9-449c-ae81-a94b506e25f5|
7462|Elsewhere|-73.923231|40.709337|United States|NY 11237|cca4be5a-4b5d-4834-bb1c-44ebc4cdfaf0|
7657|KUBIK|-2.672243|42.843616|Spain|01005|9cbbdced-21fa-4322-a91b-277d6642ed08|19563
7586|The Camden Chapel|-0.132246|51.543755|United Kingdom|NW1 9XB|27d9b687-31e6-4c4f-892a-508c51c365a1|19447
6627|Privilege|1.384153|39.043646|Spain|07816|3705f52c-5202-42e9-9603-d49b84ac95a8|10695
7615|The old picture house & e6 venue|-1.481261|53.555054|United Kingdom|S70 2EX|27d9b687-31e6-4c4f-892a-508c51c365a1|19640
7909|Bar & Co Boat|-0.111919|51.510813|United Kingdom|WC2R 2PN|27d9b687-31e6-4c4f-892a-508c51c365a1|21437
7895|The Halt|-1.070310|54.618926|United Kingdom|TS10 1AG|27d9b687-31e6-4c4f-892a-508c51c365a1|21371
7693|The Irish Centre*|-1.515810|53.797099|United Kingdom|LS9 9NT|27d9b687-31e6-4c4f-892a-508c51c365a1|5910
8839|Edificio LACS|-9.170525|38.708301|Portugal|1350-352|f196262b-8c66-4f1a-a043-514e3250e353|21211
9122|Hope House Church|-1.483120|53.551197|United Kingdom|S70 1AP|27d9b687-31e6-4c4f-892a-508c51c365a1|22999
7718|Centro de Convenciones Embassy|-77.035859|-12.051601|Peru|15001|d7943fc4-e11b-44f7-82cf-eedae2231f25|
9049|Les Jardins du Ruisseau|2.344447|48.892150|France|75018|4e9cea11-b383-442b-8363-38b95162a531|22875
6608|Brewhouse & Kitchen|-1.826488|52.559522|United Kingdom|B72 1QD|27d9b687-31e6-4c4f-892a-508c51c365a1|18698
7651|Graystone Action Sports|-2.275554|53.482011|United Kingdom|M5 4BE|27d9b687-31e6-4c4f-892a-508c51c365a1|19347
7277|B.Leza|-9.153918|38.709608|Portugal|1200-109|f196262b-8c66-4f1a-a043-514e3250e353|19201
6631|HEART Ibiza|1.439281|38.916482|Spain||3705f52c-5202-42e9-9603-d49b84ac95a8|12271
7655|Sala La Cochera Cabaret|-4.474826|36.681954|Spain|29004|9cbbdced-21fa-4322-a91b-277d6642ed08|18914
7656|Sala Aliatar|-3.605319|37.176995|Spain|18002|9cbbdced-21fa-4322-a91b-277d6642ed08|18915
7259|Nau B1|2.287601|41.607955|Spain|08401|9cbbdced-21fa-4322-a91b-277d6642ed08|19222
8526|Amphi des Brosses|4.840321|45.639687|France|69360|4e9cea11-b383-442b-8363-38b95162a531|22294
7719|Centro de Bellas Artes Luis A. Ferré|-66.068509|18.446957|Puerto Rico|00907|e9a60921-9ea4-4b8a-ae75-89dd2619bab4|
6649|Destino Ibiza|1.496735|38.920385|Spain|07819|3705f52c-5202-42e9-9603-d49b84ac95a8|18749
7264|Porto Seguro Theater|-46.645550|-23.530201|Brazil|01216-010|45dcca40-fe01-4bd1-8262-b833c5e04496|
7278|Dulwich Hamlet FC|-0.083693|51.461895|United Kingdom|SE22 8BD|27d9b687-31e6-4c4f-892a-508c51c365a1|19238
7281|Sheshan International Golf Club|121.221747|31.104695|China Mainland|||
7317|Eden nightclub|-1.106864|50.795307|United Kingdom|PO1 3TP|27d9b687-31e6-4c4f-892a-508c51c365a1|19274
7318|Hôtel Mundial|-9.135501|38.716792|Portugal|1100341|f196262b-8c66-4f1a-a043-514e3250e353|19272
7319|Shamrock Irish Pub|11.575481|48.137272|Germany|80802|0d4b844f-7a74-4bd8-a19f-f15d634d6935|19275
7570|Warwick Arts Centre - Studio*|-1.552345|52.373734|United Kingdom|CV47AL|27d9b687-31e6-4c4f-892a-508c51c365a1|3242
7321|Rolls Royce Leisure|-2.177461|53.925302|United Kingdom|BB18 6HJ|27d9b687-31e6-4c4f-892a-508c51c365a1|19269
6569|South Park, Fulham|-0.195370|51.471185|United Kingdom|SW6 3EB|27d9b687-31e6-4c4f-892a-508c51c365a1|18156
7335|Oslo Concert Hall|10.729170|59.913293|Norway|0115|12bf328f-df0a-46dc-adb6-82e0dca2407a|
7361|Tunel|14.436370|45.328433|Croatia|51000|0295db09-3976-4fac-bba4-cb74b460fc68|19297
7362|American Bar Umag|13.525721|45.437206|Croatia|52470|0295db09-3976-4fac-bba4-cb74b460fc68|19295
7585|Elecktrowerkz|-0.105079|51.532222|United Kingdom|EC1V 1NQ|27d9b687-31e6-4c4f-892a-508c51c365a1|13089
8025|Barneveld|5.620617|52.175579|Netherlands|3781 PR|f559690a-7d36-43a3-83bd-d34c6880b1e8|21660
7616|Quinta Ten Chi|-9.398569|38.816926|Portugal|2710-650|f196262b-8c66-4f1a-a043-514e3250e353|19643
7320|Baglan Community Centre|-3.810853|51.622225|United Kingdom|SA12 8PG|27d9b687-31e6-4c4f-892a-508c51c365a1|19259
7323|Annexet|18.081160|59.293880|Sweden|||
7618|Ulster Sports Club|-5.925757|54.600033|United Kingdom|BT1 2BG|27d9b687-31e6-4c4f-892a-508c51c365a1|19648
7674|San Marcos University|-77.083869|-12.056870|Peru|15081|d7943fc4-e11b-44f7-82cf-eedae2231f25|
7541|12th & Porter|-86.789389|36.152381|United States|37203|a3a2eab3-de54-4388-894e-364e26911c3b|12087
7617|La Contrescarpe|-1.680265|48.111761|France|35000|4e9cea11-b383-442b-8363-38b95162a531|19649
7260|Wedgwood, The Restaurant|-3.182915|55.950960|United Kingdom|EH8 8BQ|27d9b687-31e6-4c4f-892a-508c51c365a1|19225
7911|The Warehouse|-4.204830|51.019001|United Kingdom|EX39 2JG|27d9b687-31e6-4c4f-892a-508c51c365a1|21439
3108|Worthing Pavilion|-0.369598|50.809133|United Kingdom|BN11 3PX|27d9b687-31e6-4c4f-892a-508c51c365a1|690
7443|Manarat Al Saadiyat|54.418909|24.534211|United Arab Emirates||a5b8f6d9-a6dc-41b4-b184-504fad26b26a|
7265|Vulkan Arena|10.751141|59.922430|Norway|0175|12bf328f-df0a-46dc-adb6-82e0dca2407a|
7282|Jalan Besar Sports Centre|103.860315|1.310079|Singapore|207542||
7368|Chapiteau, Transfert & CO|-1.546075|47.184739|France|44400|4e9cea11-b383-442b-8363-38b95162a531|19309
8390|Exhibition|-0.220477|51.509759|United Kingdom|W12 7SL|27d9b687-31e6-4c4f-892a-508c51c365a1|20890
7336|Cosmopolite Scene|10.765701|59.936143|Norway|0477|12bf328f-df0a-46dc-adb6-82e0dca2407a|
7365|York hotel|-2.428217|53.574762|United Kingdom|BL36AB|27d9b687-31e6-4c4f-892a-508c51c365a1|19303
7366|Paard Van Troje|4.306650|52.074385|Netherlands|2512 GA|45ae7ff6-f045-425c-b8a3-2359741c3c1f|5838
8063|Fiction Hanley|-2.177630|53.025225|United Kingdom|ST1 1DR|27d9b687-31e6-4c4f-892a-508c51c365a1|21255
7369|The Old Morgue|-4.153771|50.370374|United Kingdom|PL1 1TL|27d9b687-31e6-4c4f-892a-508c51c365a1|19280
6625|Hard Rock Hotel Ibiza|1.370641|38.877770|Spain|07817|3705f52c-5202-42e9-9603-d49b84ac95a8|18779
7728|Manchester Palace Theatre|-2.240872|53.475129|United Kingdom|M1 6FT|27d9b687-31e6-4c4f-892a-508c51c365a1|1151
8866|Ameland|5.512551|53.445140|Netherlands||f559690a-7d36-43a3-83bd-d34c6880b1e8|21160
8908|Almere Strand|5.142844|52.334820|Netherlands|ALMERE|f559690a-7d36-43a3-83bd-d34c6880b1e8|21691
7372|Holmeside coffee|-1.380451|54.904178|United Kingdom|SR1 1PP|27d9b687-31e6-4c4f-892a-508c51c365a1|19310
8558|Chez Papillon|2.311111|48.874167|France|75008|4e9cea11-b383-442b-8363-38b95162a531|22340
7370|boat party|-0.292819|51.395929|United Kingdom|KT5 8EQ|27d9b687-31e6-4c4f-892a-508c51c365a1|19278
7373|L'Escapade|3.305259|43.322997|France|34420|4e9cea11-b383-442b-8363-38b95162a531|19294
7446|House Show|-1.882940|50.742669|United Kingdom|BH9 2JW|27d9b687-31e6-4c4f-892a-508c51c365a1|19377
7447|London Rehearsal Space 33|-0.090726|51.521019|United Kingdom|EC1Y 4SF|27d9b687-31e6-4c4f-892a-508c51c365a1|19376
7542|Salle de Loriel|5.638618|45.070935|France|38760|4e9cea11-b383-442b-8363-38b95162a531|19513
6653|Wormsley Estate|-0.934264|51.644749|United Kingdom|HP14 3YE|27d9b687-31e6-4c4f-892a-508c51c365a1|13891
7697|Sala La Gramola|-5.463365|36.131983|Spain|11203|0551b1ec-7c85-47e5-adb5-ccca8f8cc569|19245
8043|Romford City Pavilion*|0.147468|51.595505|United Kingdom|RM5 2BH|27d9b687-31e6-4c4f-892a-508c51c365a1|7270
7590|Hare On The Hill|-2.591877|51.463584|United Kingdom|BS2 8LX|27d9b687-31e6-4c4f-892a-508c51c365a1|19530
7371|O'Riley's Music Venue: Hull|-0.348672|53.752927|United Kingdom|HU3 1XR|27d9b687-31e6-4c4f-892a-508c51c365a1|8494
8044|Warehouse|-1.553316|53.799195|United Kingdom|LS1 2RG|27d9b687-31e6-4c4f-892a-508c51c365a1|1659
7268|Royal Pier|-4.085861|52.415844|United Kingdom|SY232AZ|27d9b687-31e6-4c4f-892a-508c51c365a1|16462
6655|Forte Santiago da Barra|-8.839435|41.687591|Portugal|4900-350|f196262b-8c66-4f1a-a043-514e3250e353|18696
9001|Southampton|||United Kingdom|SO1|27d9b687-31e6-4c4f-892a-508c51c365a1|22393
7267|La Loggia Diffused Hotel|14.051942|45.085945|Croatia|52220|0295db09-3976-4fac-bba4-cb74b460fc68|19234
8120|Owl Hotel|-1.168834|53.770012|United Kingdom|YO8 9JH|27d9b687-31e6-4c4f-892a-508c51c365a1|21719
8972|Lord Johnny Russell's|-1.081886|50.787650|United Kingdom|PO5 2SH|27d9b687-31e6-4c4f-892a-508c51c365a1|22774
7695|South Holland Centre|-0.150507|52.786701|United Kingdom|PE11 1SS|27d9b687-31e6-4c4f-892a-508c51c365a1|8972
6651|Oxford House in Bethnal Green*|-0.061222|51.526389|United Kingdom|E2 6HG|27d9b687-31e6-4c4f-892a-508c51c365a1|18543
7851|City Suite, Mercure Hotel|1.267669|52.653124|United Kingdom|NR3 2BA|27d9b687-31e6-4c4f-892a-508c51c365a1|20894
7764|Redhills: Durham Miners Hall|-1.586062|54.777507|United Kingdom|DH14BE|27d9b687-31e6-4c4f-892a-508c51c365a1|19456
7270|The Barrel House Ballroom|-3.691014|50.431467|United Kingdom|TQ9 5PB|27d9b687-31e6-4c4f-892a-508c51c365a1|6696
7337|Lyric Theatre|28.013060|-26.239230|South Africa|2159|0eb910d0-dfe9-449c-ae81-a94b506e25f5|
6656|le fort de la galline|3.107662|42.520654|France|66660|4e9cea11-b383-442b-8363-38b95162a531|18761
7543|National Arts Centre|-75.693382|45.423279|Canada|ON K1P 5W1|e43da155-b14d-4b19-816f-6a33b7090efa|
8188|Hanger 18*|-3.947170|51.618828|United Kingdom|SA1 3QQ|27d9b687-31e6-4c4f-892a-508c51c365a1|17747
8064|Potemkim|-5.660256|40.964958|Spain|37001|9cbbdced-21fa-4322-a91b-277d6642ed08|19358
7449|Camden Comedy Club|-0.141323|51.537613|United Kingdom|NW1 0LU|27d9b687-31e6-4c4f-892a-508c51c365a1|19385
9438|Jako|-0.188301|51.502046|United Kingdom|W8 5NP|27d9b687-31e6-4c4f-892a-508c51c365a1|23810
7720|San Isidro Cultural Center|-58.509119|-34.468417|Argentina||e6d8bf38-33a9-4134-ac47-eec8d01e60cc|
7912|Desborough Theatre|-0.718663|51.521951|United Kingdom|SL6 1RF|27d9b687-31e6-4c4f-892a-508c51c365a1|21436
7767|Espace des Buis|4.815741|44.637138|France|26740|4e9cea11-b383-442b-8363-38b95162a531|21108
7262|Chaplins & The Cellar Bar|-1.842534|50.725571|United Kingdom|BH1 4AG|27d9b687-31e6-4c4f-892a-508c51c365a1|9558
7284|Durbanville High School|18.644205|-33.830452|South Africa|7550|9cbe4b80-3fd6-48b7-9099-28f8e91b29f6|
9603|White Turf Racing|9.835181|46.490424|Switzerland|7500||
7544|Bluma Appel Theatre|-79.375120|43.647373|Canada|ON M5E 1B4|32c923df-34b0-43e4-9278-8d820e537f81|
8292|Le Nouveau Casino|2.378500|48.858100|France|75011|4e9cea11-b383-442b-8363-38b95162a531|19675
7771|Palace Theatre|-0.805907|53.076675|United Kingdom|NG24 1JY|27d9b687-31e6-4c4f-892a-508c51c365a1|8096
7765|Andén 56 (antiguo Hangar)|-3.696977|42.343926|Spain|09001|9cbbdced-21fa-4322-a91b-277d6642ed08|19119
8225|A2 Green Concert|30.312819|59.969017|Russia|197022|817070e9-72f3-460e-84e3-51a1f6b6582f|
7659|The Prince of Wales Brixton|-0.115021|51.461845|United Kingdom|SW9 8HH|27d9b687-31e6-4c4f-892a-508c51c365a1|20879
7668|Notre-Dame-des-Blancs-Manteaux|2.355556|48.855556|France|75004|4e9cea11-b383-442b-8363-38b95162a531|19492
7661|Old Abbey Taphouse|-2.238370|53.461606|United Kingdom|M15 6SY|27d9b687-31e6-4c4f-892a-508c51c365a1|20876
9126|Coachworks|0.876196|51.144604|United Kingdom|TN23 1HU|27d9b687-31e6-4c4f-892a-508c51c365a1|22725
7672|Royal Shakespeare Theatre|-1.706930|52.189180|United Kingdom|CV37 6BB|27d9b687-31e6-4c4f-892a-508c51c365a1|3022
7666|Jack Carter Pavilion|0.087666|51.598086|United Kingdom|IG6 2JL|27d9b687-31e6-4c4f-892a-508c51c365a1|20892
8867|Fort bij Uithoorn|4.832026|52.230424|Netherlands|1427 AV|f559690a-7d36-43a3-83bd-d34c6880b1e8|21723
8026|The Pier|-4.114650|51.210617|United Kingdom|EX349EQ|27d9b687-31e6-4c4f-892a-508c51c365a1|21639
7685|Drygate Brewing Co.|-4.234541|55.861228|United Kingdom|G40UT|27d9b687-31e6-4c4f-892a-508c51c365a1|12681
7667|The Boundary|-1.340128|53.096261|United Kingdom|DE55 3NA|27d9b687-31e6-4c4f-892a-508c51c365a1|20889
7669|BAYSIXTY6 Skate Park|-0.205342|51.520490|United Kingdom|W105YU|27d9b687-31e6-4c4f-892a-508c51c365a1|19348
7696|Porta Caeli|-4.756216|41.640091|Spain|47014|9cbbdced-21fa-4322-a91b-277d6642ed08|19356
2756|Secret Venue|||United Kingdom||27d9b687-31e6-4c4f-892a-508c51c365a1|15925
7662|The Spiegeltent|-1.310882|54.589151|United Kingdom|TS20 1DR|27d9b687-31e6-4c4f-892a-508c51c365a1|19655
8121|Prohibition Cabaret Bar|-1.618643|54.969645|United Kingdom|NE1 5DW|27d9b687-31e6-4c4f-892a-508c51c365a1|21722
7798|L'Autre Canal|6.182504|48.690789|France|54000|4e9cea11-b383-442b-8363-38b95162a531|12788
7671|Blackfriars Theatre & Arts Centre|-0.022721|52.976144|United Kingdom|PE21 6HP|27d9b687-31e6-4c4f-892a-508c51c365a1|19510
9127|Town Hall|-2.021813|52.550351|United Kingdom|WS10 7DF|27d9b687-31e6-4c4f-892a-508c51c365a1|22282
6559|IMEL|13.215591|-8.853442|Angola|244|3a759e11-4d0a-451d-b6d5-6f3a5c2d5ec0|18634
8392|Peabody's|-75.998569|36.864357|United States|23451|a3a2eab3-de54-4388-894e-364e26911c3b|21620
7454|Windsor Suite|-2.488150|53.748920|United Kingdom| |27d9b687-31e6-4c4f-892a-508c51c365a1|837
7285|Bourse du Travail|4.848012|45.759056|France|||
8080|Academy2 Dublin|-6.261991|53.347991|Ireland|D01 W573|f6ccc634-0019-431c-9ab9-63bd4c0e40a2|4691
7594|Sala López|-0.862747|41.692694|Spain|50015|9cbbdced-21fa-4322-a91b-277d6642ed08|19045
7545|Lutece - face hangard 9|1.090103|49.468995|France|76130|4e9cea11-b383-442b-8363-38b95162a531|19529
8131|Shoreline Ampitheatre|-122.082890|37.426834|United States|CA 94043|e0fbe970-2687-4969-9099-a651fcc4ae1d|
7621|The Ned|-0.090825|51.513835|United Kingdom|EC2R8AJ|27d9b687-31e6-4c4f-892a-508c51c365a1|14439
7327|Annie Murray's|-1.481313|53.553257|United Kingdom|S70 2QE|27d9b687-31e6-4c4f-892a-508c51c365a1|19277
7593|Pavilhao Multiusos Gondomar|-8.543359|41.134134|Portugal|4420-015|f196262b-8c66-4f1a-a043-514e3250e353|6961
8609|Cinéma les 3 AS|1.586372|50.520925|France|62520|4e9cea11-b383-442b-8363-38b95162a531|22402
7595|Hangar Córdoba|-4.780810|37.896190|Spain|14006|9cbbdced-21fa-4322-a91b-277d6642ed08|18913
7619|Svenska Grammofonstudion|12.001867|57.686166|Sweden|412 63|9b6162b6-2afb-4ece-8dae-bcf7283ab695|19650
7596|Weston Homes Stadium*|-0.240381|52.564711|United Kingdom|PE2 8AL|594398d6-6552-4689-a970-4b5efb608638|
8527|Kingsway Hall|1.280769|51.936520|United Kingdom|CO12 3JR|27d9b687-31e6-4c4f-892a-508c51c365a1|22288
8079|Church Hill Theatre Edinburgh|-3.209721|55.932405|United Kingdom|EH10 4DR|27d9b687-31e6-4c4f-892a-508c51c365a1|15609
7799|Town Hall|-1.860701|53.724356|United Kingdom|HX1 1UJ|27d9b687-31e6-4c4f-892a-508c51c365a1|21183
7698|St Andrews Church|-4.140598|50.369520|United Kingdom|PL12AD|27d9b687-31e6-4c4f-892a-508c51c365a1|19523
7702|Irish Independent Park|-8.470800|51.881040|Ireland||08b918fc-3097-4544-82f5-a0e2fc54a308|
8132|Classic Stage Company|-73.990480|40.732758|United States|10003|cd38dc9e-1d2c-4aa9-bb89-2f0dba00a8cf|
7914|Sticky Fingers Bar|-1.237868|54.571908|United Kingdom|TS1 3RB|27d9b687-31e6-4c4f-892a-508c51c365a1|21438
7547|The Old Five Bells|-0.900142|52.265696|United Kingdom|NN2 8DH|27d9b687-31e6-4c4f-892a-508c51c365a1|19532
7272|Bragernes Church|10.206585|59.746683|Norway|3016|f47bf24d-77ad-4738-9bcd-1446b25793fa|
7297|Palácio dos Aciprestes|-9.245105|38.717198|Portugal|2795-183|f196262b-8c66-4f1a-a043-514e3250e353|19265
7298|North Laine Brewhouse|-0.135907|50.826282|United Kingdom|BN14AA|27d9b687-31e6-4c4f-892a-508c51c365a1|19264
7699|The Front Room|-3.489385|53.319981|United Kingdom|LL18 1UB|27d9b687-31e6-4c4f-892a-508c51c365a1|20939
8610|The Northern|-2.237947|53.423595|United Kingdom|M20 3YA|27d9b687-31e6-4c4f-892a-508c51c365a1|22404
8227|Casa Natura Musical|-46.690792|-23.567799|Brazil|05404-005|45dcca40-fe01-4bd1-8262-b833c5e04496|
7301|Omnibus Theatre|-0.142953|51.463154|United Kingdom|SW4 0QW|27d9b687-31e6-4c4f-892a-508c51c365a1|14257
7703|Chilli Cake|-1.210712|54.685221|United Kingdom|TS24 7ET|27d9b687-31e6-4c4f-892a-508c51c365a1|9745
7769|Widnes Library|-2.730812|53.362494|United Kingdom|WA8 7QT|27d9b687-31e6-4c4f-892a-508c51c365a1|19483
7302|shakespeare Salzburg|13.044410|47.800499|Austria|5020|0ef4fe80-7584-4fbb-bbaa-09f9e101358f|19209
7936|Parador Maresias|-45.555750|-23.793460|Brazil|||
7300|Southampton - Location TBA|-1.402670|50.898580|United Kingdom|SO|27d9b687-31e6-4c4f-892a-508c51c365a1|19266
2097|Floors Castle|-2.460090|55.605298|United Kingdom|TD5 7SF|27d9b687-31e6-4c4f-892a-508c51c365a1|3112
7940|Tsentral'nyy Kontsertnyy Zal (CDC - Central Concert Hall)|44.517798|48.700003|Russia|400098|fa4e7f48-b668-4533-9b57-205fbceb9127|
8841|purple orange|-3.640349|55.900536|United Kingdom|EH48 1NS|27d9b687-31e6-4c4f-892a-508c51c365a1|21973
8973|BAR NUVO|-0.014001|51.457273|United Kingdom|SE13 6JZ|27d9b687-31e6-4c4f-892a-508c51c365a1|8897
8133|B10 Live|113.991750|22.540277|China Mainland|||
8528|Palais 12|4.342120|50.901138|Belgium||243da6e3-5729-4ce3-a541-b69fa2dd5c00|11307
8333|Studenthouse Driv|18.948702|69.646018|Norway|9008|5ceb4de2-d7d4-4323-bf14-e5c22792bf09|
7308|Jardim Botânico da Ajuda|-9.184368|38.715002|Portugal|1300-011|f196262b-8c66-4f1a-a043-514e3250e353|19255
7597|Falkirk Stadium|-3.752610|56.005360|United Kingdom|FK2 9EE|2205d0d7-7ee2-4d45-bc8a-0aa44871efa0|
8911|Meco|-9.188362|38.471779|Portugal||f196262b-8c66-4f1a-a043-514e3250e353|21069
7623|Saban Theatre|-118.374875|34.064429|United States|CA 90211|5d65d6ed-ed7e-483c-871c-da8bfe8f2338|
7700|Sala Custom|-5.956825|37.408982|Spain|41007|9cbbdced-21fa-4322-a91b-277d6642ed08|19048
7705|Jacob's Market|-3.176423|51.475504|United Kingdom|CF10 5DB|27d9b687-31e6-4c4f-892a-508c51c365a1|20974
6609|The Saddle - G21|-2.891892|53.187775|United Kingdom|CH1 2DD|27d9b687-31e6-4c4f-892a-508c51c365a1|18694
7274|Studio Smijeha|15.975542|45.926433|Croatia|10000|0295db09-3976-4fac-bba4-cb74b460fc68|19235
7275|The Rose Villa Tavern|-1.912260|52.487194|United Kingdom|B18 6JW|27d9b687-31e6-4c4f-892a-508c51c365a1|6176
7287|Moscow P. I. Tchaikovsky Conservatory|37.603910|55.756142|Russia|125009|c047c5c6-c873-46a6-bc66-3ba706af1c0c|
7598|The Ageas Bowl|-1.322286|50.924137|United Kingdom|SO30 3XH|7f197d61-dbc0-4ca9-b6fd-b864ddf1c6b2|
7457|The Garden at Studio 338|0.004672|51.495435|United Kingdom|SE10 0PF|27d9b687-31e6-4c4f-892a-508c51c365a1|13780
7624|The Public Theatre|-73.991734|40.728983|United States|NY 10003|cd38dc9e-1d2c-4aa9-bb89-2f0dba00a8cf|
7311|Sala Vol|2.191702|41.402930|Spain|08018|9cbbdced-21fa-4322-a91b-277d6642ed08|19194
8228|Mövenpick Hotel Jumeirah Beach|55.136830|25.080369|United Arab Emirates||c80a249e-22ea-4746-8ddf-76ba55ccbc23|
7314|Sala Laut|2.158531|41.372257|Spain|08004|9cbbdced-21fa-4322-a91b-277d6642ed08|19236
7456|Paul Cluver Estate Wine|19.085557|-34.168741|South Africa|7160|9cbe4b80-3fd6-48b7-9099-28f8e91b29f6|
7855|The Friend's Meeting House|-1.260496|51.757570|United Kingdom|OX1 3LW|27d9b687-31e6-4c4f-892a-508c51c365a1|14535
7704|26 leake street|-0.115371|51.501202|United Kingdom|SE1 7RY|27d9b687-31e6-4c4f-892a-508c51c365a1|20976
8611|YMCA Theatre|-1.126795|52.631770|United Kingdom||27d9b687-31e6-4c4f-892a-508c51c365a1|1806
8124|Chateau Neuf|10.710342|59.932510|Norway|0369|12bf328f-df0a-46dc-adb6-82e0dca2407a|
8065|TROXY Art Deco Theatre|-0.044011|51.512866|United Kingdom|E1 0HX|27d9b687-31e6-4c4f-892a-508c51c365a1|10449
8449|The Golden Eagle|-1.072535|50.789923|United Kingdom|PO4 0JA|27d9b687-31e6-4c4f-892a-508c51c365a1|22238
9002|Blackpool Central Library|-3.053084|53.820568|United Kingdom|FY1 1PX|27d9b687-31e6-4c4f-892a-508c51c365a1|22489
7675|Live Music Hall|6.910090|50.949090|Germany||0d4b844f-7a74-4bd8-a19f-f15d634d6935|4826
7723|Baroque|-0.891607|52.237736|United Kingdom|NN1 1JF|27d9b687-31e6-4c4f-892a-508c51c365a1|21012
