id|name|geoname_id|ivector_connect_geo_level_id|ivector_connect_id|ivector_connect_unique_code
103517b3-4a5d-4776-b932-54c2e9a258bf|Sligo|2961423|2|3963|3YFUPW
403e5bcf-af62-4f50-b67f-7609d5073a19|Mérida|3632308|2|4287|HY3TYW
24c682eb-64b8-4d47-ab50-9696ecaa660b|San Salvador|3583361|2|2241|EZ4RBC
1f784d85-ba71-43fe-9416-d740a91b8d24|Baicheng|2038569|2|1870|X7RM44
ed66ee81-8f0d-4e67-982f-f7bd1bb2cea6|Ubiaja|2321031|2|6121|ABRR6B
3588394e-96ed-43e0-83a9-396877bd09f4|Cap-Haitien||2|11199|WLX8Z4
c0619d77-1241-4740-a2c3-ffabb20f947f|Dragash|791122|2|4428|2D5B8B
e6b50a38-a53f-4dbe-a771-866db47678ce|Woodland||2|10215|L5N43E
89394f47-9d84-49a2-b76a-fc14cba65ff7|Cut Bank||2|9934|NL14HX
dcb2a0b6-e97b-4590-bda3-69a9feb87cc0|Oran|2485926|2|3213|IKY7GH
7da4ce3b-a67b-438e-8cef-e08f42b24eb1|Qinhuangdao|1797595|2|1796|UL10N7
81e4711a-f3ca-4c33-89a6-a2669ecceb2e|Makó|717902|2|3779|O12Q9M
298f6c61-ecb8-4219-9d54-6de2b4daeca7|Kyustendil|729730|2|1379|9KA5NZ
5dcbdc61-3057-4f51-a547-55b731787d84|Boulsa|2361946|2|1352|0MTBCT
2d3155ab-7a98-4204-92f1-cccbe4b7faf3|Podolsk||2|11097|OFZJ8T
cd41257e-4a4e-4de3-ac61-5669b7d7d43f|Wilson Island||2|10407|E7MEUE
060ed52f-a0fd-48b5-95c8-84ab799a6a09|Táriba|3626402|2|4262|PSVEL3
23328c0c-c940-40a0-a4eb-5ac91736f5c6|Ashiya|1864985|2|9395|D2SJKN
dbad927c-0e68-4bff-acf0-5a5c31b98457|Vyshhorod|688723|2|2974|RF701W
53423522-7d8c-433e-9248-bf7476dbe261|Tokyo|1850147|2|5371|X5ZNPS
0fe7c73e-5522-4fbb-a6af-ec8a4b29ec8a|Kuala Tungkal|1639286|2|3922|0LEED8
efc6b2aa-5986-456b-804d-281b539b6796|Hanoi|1581130|2|4381|R4ADAH
7d9d9b3c-328a-42a9-b2f3-23d99c918d86|Cetinje|3202640|||
314ad9c4-59d8-4173-9cc5-a2e9da1f3e25|Nogales|3522696|2|5897|62NWF0
0c0b3c62-cb9b-43d0-b990-32196abe81bd|Ichihara|2112664|2|9564|PR7QMP
6f448de7-5cbb-4108-8eb3-190773dce07b|Phu Kradueng|1607435|2|2416|6F5BHF
a9794ca1-cf26-4a17-b27a-b45f853dfa6b|Ubon Ratchathani|1605245|2|2384|L8KG59
c5feb925-67f1-4598-9420-703a218abbdc|Takahashi|1851137|2|9319|6NW6WC
f5a23a40-cc33-44b6-8381-cbc9b5608cb3|Phibun Mangsahan|1607730|2|2424|QWHEB8
4134f424-b271-4d1f-9b7d-4a0c90be9f78|Moers||2|8934|JITK84
71c1c988-61c8-40d4-ad88-d63d3044c098|Okigwe|2327143|2|6145|R3AVXG
97edb0f6-4f00-451d-8208-9a98e71ee2b2|Kingsbridge||2|8500|6D0K26
c6afc461-1fe1-4eb0-bafa-0e4f052e18c9|Beaufort West|1020641|2|4487|VIBHYS
87d2add9-62c0-4702-938c-a684f367f68e|Albany|5106834|2|6219|IQHY2N
c3b0e717-a426-4fe3-a3c1-48e8d3d40dd7|Granville Ferry||2|10114|0L2WP7
a773a645-1074-41b0-b92f-f2c4f09d0273|Greenwich||2|10756|DQLEOS
f5af2d7b-1b20-4235-bd56-e1a1f7c0d272|Tribsees||2|8996|TD5ASK
2fbfe12f-ac11-4246-a68f-d89ca6144162|Narooma||2|10353|BDH6P5
944979c8-b1a4-4aa6-ac26-0950b6ca30cc|Wenshan City|8505006|2|1872|3ZBVPX
74f4d2cf-9029-44df-b8ee-918a9e89d2d8|Tumba|2667094|2|1066|BERA8Y
c1acdacd-f82d-4c40-8680-1b44c041c6cb|Ashikaga|1865005|2|9337|87E0UG
8ef6d75e-a70f-4f99-bf7b-45c2736ada73|Boston|4930956|2|6481|L8UKAR
0eb49799-d1af-42d2-9173-156cdb66adc9|Kielce|769250|2|529|9JZJBZ
8f950c9e-d069-4c09-b8ba-5650e276c94c|Henley-on-Thames||2|11149|L9A991
0fc11074-1b4f-4835-b5e7-9c44bf72ad10|Zahedan|1159301|2|5215|TK5RB4
4f1c2f56-d848-44d2-b07b-48fe6e36adb5|Watseka||2|9091|OMUAF2
9a0fc691-7329-4450-aa91-f14938d38dbc|Kiev|703448|2|3052|3JFRKG
cceb3d4a-b716-429d-b4e2-cef7df195666|Ōita|1854487|2|5380|JSAYUC
e704332d-939f-4e4b-9e6e-7661f85eb389|Kitami|2129537|2|9369|AU4LXU
a539be0d-1d92-43bc-82c5-d40df7d6c18e|Bossangoa|2388036|2|1648|HYBER3
5f1b11e2-4512-4998-ae31-44d3c3f671bd|Algarve||2|11073|4BZR1V
aab874ce-509d-41ca-9148-030009a16523|Calapan|1720561|2|391|Q5ECBC
9f064913-2f50-4534-a242-be1ee2d95b7d|Banda Aceh|1215502|2|3846|94K1WE
1738dcc6-e6ad-4c74-8f6f-97bdafadaf86|Dobropillya|709900|2|3110|BTMH34
6d710e9f-e9ae-40d0-98a8-c5db435a8a05|Whangarei|6230919|2|300|UE08JV
bf09ec4f-9053-4fb8-8907-1ab9c0b8cf4a|Madera|5369568|2|6318|6BKIOM
4c12a0a8-b08f-433f-9fb0-ce3acfe99684|Plymouth|3578069|2|5823|C3NGQF
733b2638-848c-4362-9532-0721848d39df|Charikar|1145352|2|39|QMKR3X
7c15a0a1-d052-474e-be45-a10a43fffa81|Hillsville||2|10602|5YFL0U
ea7787dc-6b8b-474a-a369-72b09e59ecf5|Morelia|3995402|2|6002|QHGBL2
a489ddb9-3bc3-470b-8704-b832a5f13b26|Pecos||2|10565|S8MQGW
653f91fd-d045-4257-8a97-7ee153acca34|Akhisar|324698|2|2765|T2V3DS
6eb3e8b0-5add-4c8c-8dba-63ed4586473e|Mawlamyine|1308465|2|5786|4R5BMN
18895fcb-7b3c-43d5-aec6-2c14cbac3068|Andong|1846986|2|5534|GCSEUT
22ed4878-92c1-48e7-bad0-9c3c00fdb7ff|Strausburg||2|10242|UP8HY4
dfc11127-fe11-4587-9b42-e2d512f5d8a2|Bologna|3181928|2|5318|HXA8C7
e1f122d0-4569-4dfe-a652-7eec3079ded2|León de los Aldama|3998655|2|6009|OMYM79
14ed687d-5092-44ab-b218-5273730a7fe5|New York||2|6247|YBIBXV
bbabf8c7-89b1-45dc-8084-ff94697adcbc|Ban Tak|1154677|2|2366|UBD62T
a4cb7afa-3015-4a96-bf3f-142dac881c48|Punta Del Este||2|11039|QYH4R6
516d0a65-e6c6-44d2-b572-9b384d16860a|Jastrzębie Zdrój|3097391|2|616|K5CM73
d0b55aa6-ef30-43ec-8ace-36a19f3d5c8f|Hurghada|361291|2|3297|9LJWZJ
e607fb3e-a8fb-4d44-bbc9-12714ae43009|Niksar|741304|2|2813|UCGR2J
e78fa72d-a70e-4f80-9f5b-04640c1da055|Campeche|3531732|2|5953|VQ74SC
b3baf759-d324-4f7d-bf7b-472658eadeb7|Lokoja|2331939|2|6167|WUAWKC
d8760ca3-3f17-41a6-9659-8b23f89f6205|Los Teques|3633622|2|4292|8OT2S4
cf5c1c97-dc06-4c17-ab49-32e13fc3e0da|Sandakan||2|9747|BQAJ9B
bc395bd7-a448-4386-85eb-21036e9cc572|Hamilton|4513575|2|6252|TU2JI6
4b14feff-3416-40a5-ab91-dcc1375330be|Abtenau||2|8275|HSMI0T
ac229fdc-7bc8-4a9b-82ec-527fc1792734|Troy|5141502|2|6243|91EOL4
303ad019-bfca-4315-9672-a9f27b2d9b08|Hot Springs|4115412|2|4744|7I0440
35ba53c9-c8f7-4f69-85cd-ad894fd85c69|Barletta|3182340|2|5323|Q49JR2
0b8c6ce9-cdce-4962-bd9a-5aade2298326|Mongo|2427637|2|2303|GYYUL4
9f58d4b7-2b50-461f-a43d-179522ce4f65|Adrar|2508813|2|3241|KL1EJR
6ba4fcf5-a4b2-4d1c-ac11-a28909a74521|Baja|3055685|2|3838|S9YITC
5244ea96-083c-41f1-a99a-b6c42046b093|Moorea||2|10932|XPKVQD
9a1b1b97-e9af-4ffa-9d7a-25bc117dfdd4|Huacho|3940002|2|340|QQUWU6
ebd2f4ee-7339-44e5-ac7c-521356c38194|Qamdo|1280281|2|1744|0T401G
2c6dbbf2-137b-4ff8-b088-a90ba8cbaa3e|Sollentuna|2675408|2|1075|SY5J5J
fc175d4d-befb-4914-acc4-815818f59816|Kassandra||2|9053|IBFQF6
7cf21915-db03-4785-898d-c5b31c80cbe5|Beshariq|1514382|2|4241|LP5KN0
2fd221f8-fafe-4e2d-b9f3-c3e4fe19e87b|Gasteiz / Vitoria|3104499|2|3331|VBEH9Q
c59f1b45-566b-4c5c-81e9-815257b2fd87|Toba|1850345|2|5373|7C70OO
0218df6d-9e7e-4327-b53f-375151856042|Tatebayashi|1850559|2|9266|2T95HU
e1cc4f37-46b6-460b-9c7c-f6ddafb2dcc8|Ajka|3056357|2|3839|Z10L0V
aa559bbf-3c71-4cab-babf-18a7ebc96938|Elbasan|783263|2|54|SB3SO7
5efc1edd-8c15-4791-a781-273d46d715d8|Khulm|1136575|2|27|5IOQFE
114a6ca3-b7b5-432e-aaa0-5092cac7aa46|Wuhai|1791249|2|1778|7PI492
c597eb6d-da31-4e12-b7a4-fb73e21759fe|Phanat Nikhom|1607838|2|2429|5GX1KJ
c237ec30-26cb-4bae-a2f1-0170266686ba|Macau|1821274|2|5810|658QXZ
36511274-64c6-4d20-9815-b7ed8e69fa95|Vitória|3444924|2|1439|15YAWU
42716bb8-e49d-4bda-b6d5-209b4b45dfb3|Bafra|751335|2|2886|MR65BH
b2df1dd4-5375-450e-b88c-568c2e1b674f|Ogallala||2|9941|2PTAS9
54b6421b-d29b-480a-aa1f-8dece0582c99|Korsun’-Shevchenkivs’kyy|704858|2|3068|VFOGRJ
b4c92dd8-4e27-415c-a972-73088d6ee23c|Moosomin||2|10287|J7W30P
45bdd368-0478-44cd-9baf-b2a1c8aefccc|Wādī as Sīr|246013|2|5344|TPQCIQ
d31931f7-5567-4307-8e90-f342246b1fe8|La Roche-sur-Yon|3006767|2|3481|UIUP9O
b726c3d7-b93c-4b85-a990-6cbb5da4bd3a|Millinocket||2|9733|9MKS8K
eca175a1-d2c8-47c4-8479-7a3052941e9e|Norman|4543762|2|4916|FK65WF
25232204-03e9-425c-8d83-72e9a90bef1a|Westwego||2|9717|FFJOFR
71a08d22-a589-450e-9a54-5e0ce3338044|Gaziantep|314830|2|2692|21EYP9
23f5e3a0-aa7f-4cea-82f7-61c6c22d4685|Mỹ Tho|1574023|2|4369|1ZABBF
6026058c-bdf9-433c-9011-38927f9b2b57|Oxford|2640729|2|4676|7OFZYV
634fd015-5512-4d2c-91ed-2ebd160ab6a0|Alessandria|3183299|2|5332|NPN8XW
daae6bfb-c48f-4fb4-b8ad-4dfb06c3a8f3|Brownsville|4676740|2|4961|5OHT1A
24ad6219-80c8-41d8-b59c-4706dd9c64c0|Kastelorizo Island||2|9043|6CJZQN
7302f6db-f263-4635-b4ab-ee7b02d779fc|Bukuru|2346561|2|185|FO0W9X
2d9db849-23dd-42a4-b2c8-79cfdfb67ef3|Greeneville|4626334|2|4942|VJ4AE1
01d7b1d9-a993-442c-87a9-b41b8c827478|Haskovo|730436|||
ac669dee-2ffa-4846-a04d-d9262f385f0c|Nord|6930711|||
d29623ee-25b1-4025-a7f1-d7fc2b6373c9|Pabianice|3089578|2|591|5O7ROE
bef687eb-fd9f-4a7c-9eaa-f4abad1d6bd6|Kansas City|4273837|2|4513|P0XZ4M
9ea7240c-4586-420a-8cb6-e7e1407ecbc2|Brighton|5414941|2|6349|PUZG26
90af5ed1-6edb-43ab-bbde-54260c870347|Kyrenia|146412|2|2026|EVCKJ0
695a2a9a-3577-4da1-b6e9-3e9b03066b0a|Waynesville||2|10089|AG80UN
69662e98-8704-4b93-ba8e-27183fb26d46|Smach Mean Chey|8740221|2|5494|ATT4FP
0914e290-21bf-4e4d-ae85-2f3395ffcd19|La Guaira|3637721|2|4295|OOHW5N
2143a4c2-b04a-4c99-8bec-31d7ad5a2fab|Sanming|1796663|2|1792|GIKAQH
ca21ee88-eaec-49d5-86f1-18b0cc330937|Dunedin|2191562|2|294|ZVFXYH
6435d3fd-739f-4fa0-b4f0-9afd28fa0ab0|Agdzhabedy|587384|2|1299|Q76CZO
0bea8b45-1be4-44be-9637-70f5133aa44a|Mashhad|124665|2|4147|EXSDFT
3b19d910-03b1-48a3-a792-d790172bc086|Ābdānān|145233|2|5207|KK44CW
383acfd9-2ef2-435c-a083-d4dca27efdf4|Khvānsār|127033|2|4155|Y29PHG
88d254ed-93de-4d44-bf96-9a2dcb321511|Farmington||2|8451|AKB8DB
c86f23e7-37aa-436e-a7ad-1de85cced135|Austinburg||2|10751|SJAOAS
64ce2f91-b5cb-48ea-a7cb-6ba146cb2759|Moriguchi|1856584|2|9257|2AAO3D
36fe760e-8822-4a91-8143-38c6422031f8|Plymouth||2|9159|C67K9W
caa8e824-065f-4eae-ad67-97c25e4de7fd|Kawasaki|1859642|2|5396|ULY29C
aec64a57-3b1c-4871-91d8-f1df4597727a|Lüneburg||2|2084|ZFWU2F
e8461503-80a0-4171-afa5-bed7209f0b1c|Karlsruhe|2892794|2|2057|PO1IMU
8277de4c-ef41-400f-8ae9-80458f61d64e|Bar|712861|2|3132|SB3VE3
4a6bd26d-f3f9-48b4-ae8e-cf065e375892|Escondido||2|10897|O1WEEM
ed9d70a3-0aab-4917-896f-ca8b7c88eeeb|Santiago Tíanguistenco|3515679|2|5864|2ZUH3A
bd3212cb-a7f7-4fd4-8826-fad8db6c89a7|Hiroshima|1862415|2|5399|SDU2CP
f7af7421-74fd-4867-826a-632255e9bb6d|Himeji|1862627|2|9365|AFWN2W
d7b32c0f-a205-4f4c-9958-8fcd31cb5a28|Noblesville|4924198|2|5123|PD5ISA
53012743-8571-4016-b145-1d1cb31d8dd2|Quilmes|3429652|2|105|3XQ6O8
408b029f-b640-4a98-9dd8-2c550509548e|Formentera||2|3374|HWXORZ
7d7f23d5-1190-457d-9232-11212a306121|Andkhōy|1148658|2|46|IF7OME
12b36b2c-df63-4903-881c-a8cfff8a456f|Parnamirim|3392998|2|1429|LB1SG1
d703787c-a19a-4dd3-8d26-f0576bdb15bd|Jodhpur||2|10709|1M390L
4ad1f7e3-e559-4036-91ac-96eb816cd5d1|La Victoria|3634922|2|4293|2ZVRAX
6bc61878-890f-4fd0-aa6b-ba604f9b294f|Orange||2|8774|RRWGD5
76ea9fc3-9c67-402b-936c-e03617e8926d|Bode Saadu|2346951|2|188|67PN51
eb79fce1-a030-4b28-8134-ef7400dfed52|Mobara|2111855|2|9481|JRDKK8
8d0aa5e2-6abb-45aa-9e51-4eb306223a79|Shiraoka|1851883|2|9624|V8D4FH
fbae9269-0c76-4e48-a182-cb6c9bdcc5e7|Ichinomiya|1861949|2|9342|8U2L6D
cba950f6-032d-41be-a28b-d65e161b878e|Dunkeld||2|10451|A8MT36
40448f47-5ff0-4c10-b6f8-a980b4a0e4a8|Fălticeni|678459|2|789|Z7024Q
db026e88-54bc-4acd-9e59-69498a428c33|Loralai|1171868|2|444|5B7DSI
082c1435-1f4c-4e18-aaeb-9fd0d42baf9f|Ogaminana|2327827|2|6150|7USKCR
9122d6b9-b296-45a0-8007-78d5d6991820|Jefferson City|4392388|2|4846|PLHZUW
31efc2a8-15ed-4787-85de-db186040f9e3|Gusev|557882|2|959|OCLR4L
f72266b8-b60e-49cb-86a6-6aca5732ee8c|Macon|4207400|2|4804|3L989O
a7abde82-3551-481b-a2b9-921742605c19|Kozluk|306041|2|2647|5XPDQA
f3dd907b-5d58-4d17-890e-0fc52489f35b|Antrim|2657255|2|4629|TJJO6K
01610351-9a34-4f9b-9b35-40785a44aa3f|Crewe||2|8503|77UOMI
1575f02b-4971-4571-b474-e80ce2da90e9|Busia|199987|||
8b388b8b-e2c1-4bbf-ad22-4324720b133b|Bregenz|2781503|2|1257|142LJJ
4482a8b6-d0f6-4b1e-996c-0c4ababb9f4b|Bhakkar|1182815|2|477|3IVMGT
01093086-6a8b-402e-ab90-387f8ec3ecc7|Ulyanovsk|479123|2|878|FCXHP4
b10737b0-3365-48ae-a64d-745f9729aa41|Neyrīz|122289|2|4136|TZ6UEG
97931876-a472-4cc1-81bb-28aa07e1b80c|Stará Ľubovňa|723505|2|2147|SEZMR2
60782bad-362d-4079-a2bd-340a2bcd57dc|Tours|2972191|2|3440|OUPV55
19214557-9784-4fc3-a6c6-d497a5765afc|Aberdeen|5225857|2|6430|C1P3RX
9599a664-a1f4-4e63-abd8-4c0351d7f874|Shinjō|2111065|2|9231|0100QX
4c7cd93c-b279-4a4f-aed2-70156089bd2a|Salyan|147271|2|1261|17OCC1
81f8b4fd-4be8-4c58-8d4f-a8fa07ed8aaa|Yahyalı|297917|2|2574|GIZ9KL
c2317992-1666-4ea3-9c4c-9635d14b49e8|Sochaczew|758682|2|499|OR1IH0
ba18b3bd-8d4d-410c-b022-f9b5c6461682|Landry||2|8738|HFBUAF
2e228d2b-9eca-4fa2-813a-44e66466560f|Columbus|4188985|2|4793|J70S6B
23c9bc03-ebb8-4a08-9a2d-f679ffa23e5c|Franklin||2|10141|RM35LW
57c9f3e5-db8b-45a4-8212-2df44dd8d328|Horodok|708313|2|3096|4CICKF
9317ef9b-746d-48b5-b9d2-961f6699c455|Adelaide|2078025|2|4528|68HOO3
142b5f36-1616-41cc-bf00-2880fdf33b38|Phan Thiết|1571058|2|4364|LQPNXE
edf4d1be-930d-4664-8728-4f1f9f2aeb32|Horgen|2660305|2|1675|34P3H7
133abb1b-5efd-475b-b791-31b84abfee08|Helsinki|658225|2|3426|4WLUW1
cc2ba962-c9ca-41e8-a3eb-4b2c72037d38|Lake Jackson||2|10605|BYAFJ3
444c9f6c-6d85-4496-aad3-92419db1270e|Altinova||2|10581|LHIJCX
3d5edd5b-8534-4ee4-835c-f4020aac70ad|Monte Plata|3496134|2|3183|X9KQIZ
05e8b1d1-a3f6-41d9-a1a1-e0bb02286fc0|Laon|3007477|2|3483|UKY0YQ
528be913-4bac-4cd1-85d3-9ce75d28dc9b|Qufu||2|10918|399SPR
c25af14d-cc45-45b3-be73-f0c02e7b4cc6|Viana do Castelo|2732773|2|683|17NFDX
52d0347b-74f8-40ef-af47-1df018f97ad2|Wuzhou|1790840|2|1774|23BDMD
6195a97e-c215-4ce3-adcc-076dac663ff7|Malacky|3058897|2|2177|Z9X30E
9221c2bf-6c16-456a-a485-e14fd06e39e5|Kaunas|598316|2|5618|BOG9NB
92af5ad4-4003-4824-b78e-853f3c9f7e11|Winnsboro||2|10334|SFA8PD
b97cc54f-7cb9-4ef0-8c91-80dabad6e54e|La Coruna||2|7927|VVUSRM
e5fbbb36-61e1-4954-a8e7-56a01e8444f3|Västervik|2664203|2|1057|Y7VSAK
6528eadf-a2f8-4dd1-b214-da2f862dcabd|Buzen|8198709|2|9588|ROB17L
4e51c849-7192-4a92-9cb7-546891fd912a|Idaho Falls|5596475|2|6393|OKCWX4
fe262a58-f904-4333-a0c4-6031753f31d6|Central District|294904|||
83ad0006-3c32-4cac-9215-9cef0c42fcde|Edson||2|8219|M40DY8
bae0bf7c-ee2a-4a6c-b322-e4f04531b4f0|Murakami|1856434|2|9277|3BRL5Y
6f9b60e7-ba55-438a-8a6c-d2dd2acfb1ac|Gura Humorului|676527|2|780|HM01ZY
25411175-78da-4e66-877c-c60523638644|Benidorm||2|3362|ZPDFUS
03cea4f9-478a-43f9-af7e-d6ef91ac35e7|Târgovişte|665024|2|735|EA0J0D
8356c716-af02-4d98-ae4a-1e7b21806c4e|Luxeuil-les-Bains||2|8693|663710
145c37e0-3fe6-4ca4-a2ea-561f7e03d93c|Elmira|5116497|2|6227|LBA3CQ
bee641e7-1d5a-4b4c-9ef0-930d1ea02361|Sundsvall|2670781|2|1070|LNHJ9O
fa000771-9377-47d4-9f04-9293191735da|Ballybay||2|9216|T5H0F8
cdaf5dfa-d821-4ffc-8a04-0eb01c8d0af6|Rhayader||2|8533|ELDG8W
92125b74-3012-425c-99ad-4a096545dc50|Musashino|1856367|2|9304|5F5322
303ea1d4-ecb0-41f1-9172-909bb4bf8da3|Weihai|1791673|2|1780|0PV158
bcbf54a8-9abe-4c21-8b97-b358869567c0|Suwon|1835553|2|5517|PKMWZ5
c13b929e-e32e-4ae2-9e5f-724a8ecf5548|Mamou|2417833|2|3577|Y970JT
cdf914ca-11da-4781-9291-8d93829a8237|Jefferson||2|9188|T8X1H2
6a0bd39b-cb78-4824-b23d-0351476069ff|Mezzuola||3||EMGHIN
efea8210-5092-4e45-b839-02015eae2b05|Vientiane|1651944|2|5560|FQUIVP
7882f65c-803e-45d8-977e-651b7c77cba6|Luts’k|702569|2|3047|8LJK7A
c4eb7332-bcdd-4c53-860f-ffddb0116270|Odienné|2283016|2|1690|SP45CS
f640c22d-e03e-478c-a509-966dd5f24a97|Handa|1863209|2|9429|FBJVDK
378c5528-63c7-449c-b26d-867221c9b158|Ouarzazat|2540850|2|5665|Y2F5YK
11fdfb6c-969a-4c97-aecf-5859ea789631|Ryūgasaki|2111258|2|9232|027EHI
49a57837-3455-49fa-8124-62336cd50551|Harper|2276492|2|5594|YN3GL6
aeb1ce4f-0014-4ca7-9665-98f8c07a0f43|Lucapa|145724|2|78|RDW0PD
d34ae9df-7556-4f16-90fa-5998394f27be|Pietermaritzburg|965301|2|4471|19G8BF
c8646b07-ce04-4f6e-8294-9fc785fe83f1|Junagadh||2|9136|PH31L4
b1028a18-e54c-4c9f-bc2c-02a07de58f35|Mesa||2|8249|IZ1FVK
698058d0-9a44-4a78-8c6c-3fbf9e2bc84c|Pruszków|761228|2|512|6ZARR1
0e2bc535-0df9-4592-8e19-0adb3adae767|Ad Dīwānīyah|99762|2|4079|L8EZWH
122c91e0-a8ae-4ed4-8743-d9964a1a4ede|Concordia||2|9701|UM03RY
c3456ddc-e0a3-4ff2-998f-736f4d0c910b|Vestal||2|10046|GIN1I0
0b6f706a-c96a-44fc-8e0b-c9f6a6e50e51|Douglasville|4191955|2|4797|CZA5MZ
2db1e675-8fcb-46d4-b51d-5a827a194209|Llandderfel||2|11142|MX80GH
7e0363c5-9769-4f33-8363-a58244ef3b8e|Bonoua|2291087|2|1706|3H577J
2c033ea3-6554-4aaa-a5ef-87e9af582429|Añatuya|3865840|2|1242|IMAUDV
28f00ae5-66d1-49f2-b2fa-8ee9e30775e5|Cochin||2|9129|M5D9CD
4f8c7c84-96f1-4c01-8249-4823405e14af|Windhoek|3352136|2|6081|E5TDXH
28c9c5ab-e0a0-4e4c-8d4f-b38f22364d1e|Jega|2336237|2|6192|MFW3CY
b1e55a5f-3311-4a1f-a68f-c50a728741f5|Obukhiv|698782|2|3029|CXLP05
732bfefe-6afc-45b7-9019-84a8d17042e4|Bimbo|2388873|2|1649|WMYWQK
cbb8cece-f8e8-4e77-bff2-3bbda4577892|Urayasu||2|9373|B9N5S3
95e0690b-8243-47db-86e9-c3e459bd1fae|Yuba City|5411015|2|6345|4YYW13
8e2e34d4-a649-4f30-8051-2f1403862d1f|Árta|264559|2|3613|3I6RQT
ccec405b-5223-477e-9246-93c2abb9eed2|Bārah|377724|2|1039|3N1XZY
4ede9cc4-76f1-4ef1-98f3-71eb5be10a87|Kratié|1830564|2|5485|2NF7W3
87c61ce4-a298-4ab6-ad17-4e4295ba661c|Mie||2|11002|VTU0AT
64a2e32b-e891-48ef-8492-68d68a55df5c|Kristianstad|2699310|2|1106|6KYKGH
654ac69b-6b8a-4f8f-89be-7b3e9e362e10|Shibukawa|1852595|2|9275|38IY83
d28e1b91-9573-4e0c-a31d-926448875368|Pazardzhik|728378|2|1375|BZ3GAG
5bddab7b-0e52-4e6e-bca7-8d73d2d72aac|St.Augustine||2|8656|UNRCDB
259928b3-c55c-4ce8-bbe1-534da46d8d28|Horodok|707752|2|3093|8IVE9J
b20e9c24-f82a-4b03-a994-16c1331c71ac|Broken Hill||2|10352|9WBRDF
97f4f3f0-52ed-4a24-a7e7-cfeee468beea|Rūdsar|118191|2|4112|W39S4M
6761a52f-5d4e-466c-b11c-0ac766455c86|Stafford|2637142|2|4655|Z1G15P
edc93492-c0bf-4cd6-bf92-e242397dbf26|Nihommatsu|2111656|2|9683|ZXA5BB
da98018b-598b-4c06-84fc-d1cf4673ed37|Leamington||2|10202|WXCV1F
7cb05e1d-c46c-417e-a4bb-b82bcc56cf4a|Buckeye||2|8245|G8P823
d0e894fe-4ee0-4010-a14b-f964b26a46bc|Glendive||2|8468|SGGLDR
f44ce148-1eca-4ac3-9dfd-9e5b4eda3d9c|San Antonio de Los Altos|3628550|2|4273|9NTCBR
a58af24c-3b03-46bf-bf15-ceb5012bec73|Mukacheve|700646|2|3039|44QT30
5219ec1f-e460-49bb-8459-0e2802487142|Seahouses||2|8561|JZB4DP
1ff0a492-e9ca-4286-b298-505ed51c2384|Gemerek|314665|2|2689|E1EDYK
1167c9b6-ba41-4a0a-a55c-d0c47fc68dbd|Ibrā’|287832|2|309|2093SF
46154af5-5441-4dc8-9517-e44cd5b45ef3|Verbania|6457398|2|5333|N5KCYT
5d65d6ed-ed7e-483c-871c-da8bfe8f2338|Beverly Hills||2|11019|GGP241
62b9cd28-adb3-4b40-bdae-ade113180755|Afikpo|2352250|2|210|SDFKTT
14d34fc8-c656-4830-aba1-6d6743f0cc4e|Summerland||2|8342|0MK2F3
f8e4e28b-f3e4-416e-86a6-ac8494281be7|Hà Đông|1581364|2|4385|U38BXI
60329612-4280-4171-b68c-8892797f18c5|Tamworth||2|8597|QYW9OT
68f24bd0-2b40-435f-a161-3e5360ac3877|Karlshamn|2701727|2|1113|RSLKNN
2ff1dcf5-c03e-4fa9-bf61-4b6eec9158b6|Emure-Ekiti|2343299|2|169|C87WPS
8cc4e96a-ba18-4c83-962e-5a211edd18e3|Haderslev|2620964|2|2123|T6DGCI
2ab849e5-ae33-4fc2-9eb8-8287bd70c7f3|Al Mukallā|78754|2|4448|18OD15
840402b6-fdc0-4c74-98e0-ba909e0a266f|Pontal do Parana||2|1541|2FH6H4
886e8411-cc2a-4930-b3da-27a34494f83c|Cluj-Napoca|681290|2|802|NBP0HC
cd138ad8-78c1-4b41-87e9-022be09be20b|Yenişehir|737611|2|2778|5EO9XN
6662c1fa-06c3-4045-9197-9bcfb4dc14ee|Franklin|4623560|2|4940|L43CSV
8cd70bdd-41a9-4140-afd0-99e30afdef65|Al Bahah|109953|2|1027|SQXSJZ
718d90fc-a002-48f5-9180-e7f85ab12b9b|Dukku|2344418|2|175|30QLRE
24b38490-5106-4360-8888-58d1f8fc0216|Everett|5793933|2|6438|IQEKNG
d0abd50a-4494-4927-bf78-5fe60a6165eb|Darnah|87205|2|5637|5U9PJ5
2bd9d8fa-9a53-47e9-aa55-83e26674b0a5|Oshkosh|5265838|2|6302|CUV8MW
27bc4019-c778-47e1-91b6-02c62ba8958d|Bariloche||2|10837|WDE43U
690115a3-05c1-410b-abfb-2f6f16bb110a|Kingston upon Hull|2645425|2|4697|AHXIR7
7828ece9-161b-47fb-9998-90956c3bdc25|Bengkulu|1649150|2|3947|PQ2LPE
cbf0a6ad-d6ce-48ca-92a4-6de4b58055d8|Salina|4278890|2|4519|BWWFOI
11610dc7-25ff-4063-9d38-eeecc0965ade|Payakumbuh|1631905|2|3895|U10UJ8
47b90b44-0122-4c6f-bb6c-1a3cd9d7eccb|Berdychiv|712441|2|3128|0VNYHZ
